"Data Source","World Development Indicators",

"Last Updated Date","2017-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Niger","NER","GDP (current US$)","NY.GDP.MKTP.CD","449526872.565561","485785231.729353","531736599.930736","586294879.4719","582816396.216401","673383510.242124","702296079.857695","665586872.839162","641214226.839012","625867984.42818","649916621.179857","693573704.422866","742779659.455167","946385104.967731","1026137112.43707","1048690931.5406","1064517600.10051","1291458043.7403","1774365587.86851","2109277663.09748","2508524715.79516","2170893417.98129","2017612217.82752","1803099561.08393","1461243326.83775","1440581653.32328","1904097000.74963","2233006101.94476","2280356194.14559","2179567111.0004","2480673304.74309","2327986215.86356","2344987614.27441","1606581743.78497","1563207224.65066","1880803361.68562","1987770898.54334","1845599608.44272","2076737356.67897","2018193703.06047","1798374468.36362","1945327564.65042","2170481508.86916","2731416346.48158","3052898739.4678","3405134831.8505","3646728060.06463","4291363390.91295","5403363917.3096","5397121856.35204","5718589799.24366","6409169889.50891","6942209594.55433","7667951987.6933","8245312136.56543","7142951342.4223","7508986509.27487",
"Nigeria","NGA","GDP (current US$)","NY.GDP.MKTP.CD","4196092258.15484","4467200335.99328","4909302953.94092","5165489010.2198","5552822483.55033","5874422511.54977","6366792664.14672","5203135937.28125","5200895982.08036","6634187316.25367","12545849083.0183","9181769911.50443","12274416017.7976","15162871287.1287","24846641318.1242","27778934624.6973","36308883248.731","36035407725.3219","36527862208.7133","47259911894.2731","64201788122.6054","61076493506.4935","51397461685.8237","35451565749.2355","28500815241.471","28873977228.1115","20721499308.4371","24093203444.564","23272161396.8853","24231168858.7187","30757075595.3681","27392886872.5547","29300903643.0584","15789003752.7594","18086400535.5777","28546958641.2735","34987951375","35822342617.6978","32004613750","35870792987.9432","46386011231.37","44137994251.618","59116847821.5797","67655813930.0926","87845420504.485","112248353104.911","145429764861.249","166451213395.64","208064753766.47","169481317540.364","369062464570.387","411743801711.642","460953836444.364","514966287206.505","568498939784.021","481066152870.266","405082677659.868",
"Nicaragua","NIC","GDP (current US$)","NY.GDP.MKTP.CD","223854666.666667","240524723.428571","265291588.666667","292916241.142857","341973758.857143","566542872.357143","606671444","657171436.714286","695899980.428571","747971449.571429","776585681.071429","826571413.428571","880842890.071429","1093571441.5","1520900045.14286","1590428522.64286","1847871371.71429","2239857060.57143","2142128603.78571","1527852635.63158","2189347367.52632","2448290109.65","2465165179.69565","2743341724.08333","3105517091.41379","2683816288.7907","2885710608.8808","3851213727.67857","2630904261.83247","1013184745.70715","1009455476.05583","1488804123.71134","1792800000","1756454248.36601","3863185119.04762","4140470000","4308351902.78601","4389965590.96538","4635267224.84195","4855717874.68247","5107329007.0922","5323146565.70315","5224213017.54386","5322454925.84746","5795568204.64532","6321335612.22233","6763671610.70006","7423377429.05927","8496965842.2767","8298695144.91507","8758622328.66962","9774316692.15985","10532001129.67","10982972256.3787","11880438824.4494","12747741539.7259","13230844686.858",
"Netherlands","NLD","GDP (current US$)","NY.GDP.MKTP.CD","12276734172.0828","13493833739.9949","14647057370.1418","15891241386.291","18699380731.3465","21000586933.2041","22867203317.4022","25087562181.3218","27817605743.2503","31503868835.1853","37677621537.7123","44010160463.6591","54008338917.8797","70924006306.1643","86129928026.8875","98970041042.175","107775403067.178","125395875998.923","153870462415.971","177376289135.45","192661371425.405","162039376225.382","156456858050.673","151487045479.114","142075910370.879","142009922306.263","198298498021.227","241918791122.715","258567751142.825","255039560739.894","314267667675.178","323320449905.705","358330385839.599","349037818106.312","374291430318.44","446528959648.641","445704575163.399","412199006098.938","432476116418.574","441975282335.393","412807259996.315","426573601789.709","465368906455.863","571863431151.242","650532654581.574","678533764457.157","726649102998.369","839419655078.018","936228211513.11","857932759099.75","836389937229.197","893757287201.688","828946812396.788","866680000367.264","879635084124.987","750318056805.557","770845046231.727",
"Norway","NOR","GDP (current US$)","NY.GDP.MKTP.CD","5163271598.15702","5632460936.54576","6066976682.67364","6510239502.76489","7159202706.48027","8058681060.159","8696460205.3397","9514496703.39762","10159934136.7838","11063065083.4888","12814123115.2613","14583114840.0629","17358610849.701","22534253702.8686","27145693810.1341","32877805200.023","35942270686.3374","41508030431.1074","46523091009.6713","53132244623.9213","64439382896.0156","63596654760.8677","62647195537.6511","61627240831.0948","62057955032.7758","65416879914.3907","78693253275.995","94230055658.6271","101900260856.222","102633789557.535","119791683307.507","121872464483.487","130838040067.584","120579072750.596","127131461119.927","152027402449.804","163517783497.163","161354369892.838","154165219811.533","162286003692.686","171315639982.731","174003247439.305","195418347152.985","228752436371.854","264357494659.388","308722079937.912","345424664369.357","400883873279.083","461946808510.638","386383919342.271","428527064662.898","498156756965.081","509704856037.817","522746212765.957","498339751388.521","386578443732.562","370556666666.667",
"Nepal","NPL","GDP (current US$)","NY.GDP.MKTP.CD","508334413.965087","531959561.62226","574091101.194382","496947904.443033","496098775.308642","735267082.294264","906811943.824649","841974025.462659","772228643.405428","788641965.432099","865975308.641975","882765471.604938","1024098804.93827","972101724.995368","1217953546.97604","1575789254.46938","1452792989.10865","1382400000","1604162497.45945","1851250008.33333","1945916583.33333","2275583316.66667","2395429852.43076","2447174803.37791","2581207387.79709","2619913955.51556","2850784523.37711","2957255379.54315","3487009748.35638","3525228153.17361","3627562402.66027","3921476084.89072","3401211581.29176","3660041666.66667","4066775510.20408","4401104417.67068","4521580381.47139","4918691916.53516","4856255044.39064","5033642384.10596","5494252207.90502","6007061224.48979","6050875806.66403","6330473096.54071","7273938314.71988","8130258041.46706","9043715355.8881","10325618017.379","12545438605.3959","12854985464.0764","16002656434.4746","18913574370.76","18851513891.066","19271168018.482","20002968837.9471","21313549578.6984","21143873417.4002",
"Nauru","NRU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20432742.1126982","39333572.3247894","44290951.9252006","49248810.5726872","72751801.046087","103811958.762887","108601538.461538","117020381.931693","100459782.608696","102060129.577055",
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD","5485854791.97096","5670064168.21773","6077496267.76294","6638937283.13963","7274144350.81809","5654463586.00366","5863733230.97616","5961418093.53003","5180597620.64135","5761588761.69421","","7912290825.15868","9567331064.65727","12802281897.8712","13940981798.1247","12861983284.3912","13604832424.0062","15446825318.4556","18530518394.6488","20730241410.3977","23245512449.3341","24417617184.2478","24164603058.9949","24308622502.6288","21665456808.0473","24680306905.3708","30605196451.2041","40377592076.7564","45176167471.8196","43920222524.7085","45495727006.5141","42745329732.163","41649298170.9911","46775067750.6775","55315342817.0218","63918703506.9075","70140835299.0148","66074513017.7142","56227169851.0448","58761741657.5847","52623281956.7031","53872425916.6248","66628222189.3637","88250885550.2626","103905882352.941","114719425473.492","111606899682.251","137314617476.299","133279679482.674","121337372727.841","146580949348.893","168461998741.295","176192886551.397","190521142196.379","200696291789.952","175564427552.782","185017316092.654",
"OECD members","OED","GDP (current US$)","NY.GDP.MKTP.CD","1071148475514.27","1125832873080.26","1215841395834.54","1310283702525.91","1431887117052.82","1554546215295.46","1706871955736.83","1831600832673.07","1985484760913.14","2179226849961.88","2390390683899.96","2646317576675.44","3070546013844.55","3709185177012.06","4158280828935.98","4658825077592.44","5049009543876.65","5693077367139.99","6835772209738.79","7896142494076.76","8764338498876.66","8922436064860.48","8786255124381.46","9077887021839.15","9494477176460.67","10015967458690.5","12140888703532.8","14052574571754.3","15854831419998.1","16610824977450.5","18717131834846.3","19798533698156.4","21286212823936.2","21602686285516.5","23066746233125.2","25409558844503.6","25631695317896.2","25240277081015","25498833540302.7","26798774923570.7","27363992604547.6","27110458733015","28288512448418.7","31695201775379","35282198778124.2","37292067332552.4","39314471295987.3","42976830143569.6","45489387312056.4","42557636515963.9","44588338316642.4","47907103635329.8","47806877199978","48377472391665.7","49318789258230.1","46489946914053.5","47394052809933.2",
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","63287594.5113414","67768132.1758611","107152720.243027","188864890.808735","239980801.535877","256299496.040317","301010587.102984","366857738.40542","483033932.135729","1645917776.49103","2096699189.34569","2560220034.74233","2741169947.88651","2740301389.69311","3733352634.62652","5981760277.93862","7259120150.55009","7554719455.70353","7932541690.79328","8821366531.55762","10005500579.0388","7323822251.3089","7811183094.92848","8386215864.75943","9372171651.49545","11685045513.6541","11341482444.7334","12452275682.7048","12493107932.3797","12918855656.697","13802600780.2341","15277763328.9987","15837451235.3706","14085373211.9636","15710148244.4733","19507412223.6671","19452015604.6814","20142782834.8505","21633810143.0429","24763589076.723","31081924577.3732","37215864759.4278","42085305591.6775","60905331599.4798","48388296488.9467","58641621957.8941","67937307405.122","76689583316.9189","78938585285.6905","81034395037.5246","69831770995.5405","66293368010.4031",
"Other small states","OSS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","3120000513.63038","3703668497.25236","4485075013.76688","6495784978.63855","11967802921.9622","13355843219.8957","16602401120.5883","18699272186.2966","20631386856.0129","26785098967.4082","37183269997.956","37385918037.1978","35362618281.9374","33399704521.5294","33642964084.1968","31964598499.4935","32342044549.6328","38389402844.2948","43139712814.829","45177490212.0309","54042037641.2318","55656865129.0129","60712295552.4812","57746555835.7855","60482828187.5356","69298946725.52","73172701870.202","76266859217.9987","74735365660.7399","80433140076.8188","91230480401.4556","90672611826.8333","97772578664.9743","121118378940.561","150081419957.446","182102127175.268","214036484985.339","261998871872.612","320442487440.3","275173743167.462","320128712509.16","396019011152.095","413403874820.602","431086487370.448","444405144277.814","368813590036.302","358773092768.133",
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD","3707055900.88198","4054599181.01638","4233095590.0882","4540529105.41789","5130407727.84544","5884712095.75809","6466610751.78496","7403821902.56195","8090088555.2289","8632927257.45485","10027088849.223","10602058189.8362","9309109764.07784","6324884129.38617","8773030424.24242","11340000242.4242","13338484979.798","15126059646.4646","17820100626.2626","19707979303.0303","23689696767.6768","28100605515.1515","30725972786.7299","28691890433.0709","31151824658.6524","31144920554.0897","31899071053.9368","33351528115.351","38472741737.3968","40171019643.3511","40010424928.715","45451960731.7204","48635176852.7673","51478304859.5879","51894781281.8919","60636022422.6176","63320122807.1223","62433300338.0941","62191955814.3478","62973855718.8874","73952374969.7995","72309738921.3329","72306820396.2325","83244801092.7096","97977766197.6724","109502102510.883","137264061106.043","152385716311.916","170077814106.305","168152775283.032","177406854514.885","213587413183.996","224383620829.57","231218567178.979","244360888750.807","271049886672.733","283659980698.255",
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD","537147100","599026300","652120900","722784500","776137500","852485300","928833000","1034376400","1112791100","1221305700","1351006400","1523917200","1673411700","1913793400","2188307600","2435304100","2588106000","2738261900","3244558600","3704551600","4614086400","5222421500","5769767900","5923755900","6183387100","6541517100","6797834200","6827665300","5902783400","5918469800","6433967000","7074675500","8042337700","8782585400","9365289800","9573813700","9870494000","10677286100","11575486400","12130252200","12304115000","12502013400","12994310400","13693981200","15013381700","16374393900","18141666300","20958000000","24522200000","26593500000","28917200000","34373820500","39954761200","44856189500","49165773100","52132289700","55187700000",
